ID_kod,PKWiU,CN
1416,13.30.11,
1417,13.30.11.0,
1418,13.30.12,
1419,13.30.12.0,
1420,13.30.13,
1421,13.30.13.0,
1422,13.30.19,
1423,13.30.19.0,
1424,13.9,
1425,13.91,
1426,13.91.1,
1427,13.91.11,
1428,13.91.11.0,
1429,13.91.19,
1430,13.91.19.0,
1431,13.91.9,
1432,13.91.99,
1433,13.91.99.0,
1434,13.92,
1435,13.92.1,
1436,13.92.11,
1437,13.92.11.0,
1438,13.92.12,
1439,13.92.12.0,
1440,13.92.13,
1441,13.92.13.0,
1442,13.92.14,
1443,13.92.14.0,
1444,13.92.15,
1445,13.92.15.0,
1446,13.92.16,
1447,13.92.16.0,
1448,13.92.2,
1449,13.92.21,
1450,13.92.21.0,
1451,13.92.22,
1452,13.92.22.0,
1453,13.92.23,
1454,13.92.23.0,
1455,13.92.24,
1456,13.92.24.0,
1457,13.92.29,
1458,13.92.29.0,
1459,13.92.9,
1460,13.92.99,
1461,13.92.99.0,
1462,13.93,
1463,13.93.1,
1464,13.93.11,
1465,13.93.11.0,
1466,13.93.12,
1467,13.93.12.0,
1468,13.93.13,
1469,13.93.13.0,
1470,13.93.19,
1471,13.93.19.0,
1472,13.93.9,
1473,13.93.99,
1474,13.93.99.0,
1475,13.94,
1476,13.94.1,
1477,13.94.11,
1478,13.94.11.0,
1479,13.94.12,
1480,13.94.12.0,
1481,13.94.2,
1482,13.94.20,
1483,13.94.20.0,
1484,13.94.9,
1485,13.94.99,
1486,13.94.99.0,
1487,13.95,
1488,13.95.1,
1489,13.95.10,
1490,13.95.10.0,
1491,13.95.9,
1492,13.95.99,
1493,13.95.99.0,
1494,13.96,
1495,13.96.1,
1496,13.96.11,
1497,13.96.11.0,
1498,13.96.12,
1499,13.96.12.0,
1500,13.96.13,
1501,13.96.13.0,
1502,13.96.14,
1503,13.96.14.0,
1504,13.96.15,
1505,13.96.15.0,
1506,13.96.16,
1507,13.96.16.0,
1508,13.96.17,
1509,13.96.17.0,
1510,13.96.9,
1511,13.96.99,
1512,13.96.99.0,
1513,13.99,
1514,13.99.1,
1515,13.99.11,
1516,13.99.11.0,
1517,13.99.12,
1518,13.99.12.0,
1519,13.99.13,
1520,13.99.13.0,
1521,13.99.14,
1522,13.99.14.0,
1523,13.99.15,
1524,13.99.15.0,
1525,13.99.16,
1526,13.99.16.0,
1527,13.99.19,
1528,13.99.19.0,
1529,13.99.9,
1530,13.99.99,
1531,13.99.99.0,
1532,14,
1533,14.1,
1534,14.11,
1535,14.11.1,
1536,14.11.10,
1537,14.11.10.0,
1538,14.11.9,
1539,14.11.99,
1540,14.11.99.0,
1541,14.12,
1542,14.12.1,
1543,14.12.11,
1544,14.12.11.0,
1545,14.12.12,
1546,14.12.12.0,
1547,14.12.2,
1548,14.12.21,
1549,14.12.21.0,
1550,14.12.22,
1551,14.12.22.0,
1552,14.12.3,
1553,14.12.30,
1554,14.12.30.0,
1555,14.12.9,
1556,14.12.99,
1557,14.12.99.0,
1558,14.13,
1559,14.13.1,
1560,14.13.11,
1561,14.13.11.0,
1562,14.13.12,
1563,14.13.12.0,
1564,14.13.13,
1565,14.13.13.0,
1566,14.13.14,
1567,14.13.14.0,
1568,14.13.2,
1569,14.13.21,
1570,14.13.21.0,
1571,14.13.22,
1572,14.13.22.0,
1573,14.13.23,
1574,14.13.23.0,
1575,14.13.24,
1576,14.13.24.0,
1577,14.13.3,
1578,14.13.31,
1579,14.13.31.0,
1580,14.13.32,
1581,14.13.32.0,
1582,14.13.33,
1583,14.13.33.0,
1584,14.13.34,
1585,14.13.34.0,
1586,14.13.35,
1587,14.13.35.0,
1588,14.13.4,
1589,14.13.40,
1590,14.13.40.0,
1591,14.13.9,
1592,14.13.99,
1593,14.13.99.0,
1594,14.14,
1595,14.14.1,
1596,14.14.11,
1597,14.14.11.0,
1598,14.14.12,
1599,14.14.12.0,
1600,14.14.13,
1601,14.14.13.0,
1602,14.14.14,
1603,14.14.14.0,
1604,14.14.2,
1605,14.14.21,
1606,14.14.21.0,
1607,14.14.22,
1608,14.14.22.0,
1609,14.14.23,
1610,14.14.23.0,
1611,14.14.24,
1612,14.14.24.0,
1613,14.14.25,
1614,14.14.25.0,
1615,14.14.3,
1616,14.14.30,
1617,14.14.30.0,
1618,14.14.9,
1619,14.14.99,
1620,14.14.99.0,
1621,14.19,
1622,14.19.1,
1623,14.19.11,
1624,14.19.11.0,
1625,14.19.12,
1626,14.19.12.0,
1627,14.19.13,
1628,14.19.13.0,
1629,14.19.19,
1630,14.19.19.0,
1631,14.19.2,
1632,14.19.21,
1633,14.19.21.0,
1634,14.19.22,
1635,14.19.22.0,
1636,14.19.23,
1637,14.19.23.0,
1638,14.19.3,
1639,14.19.31,
1640,14.19.31.0,
1641,14.19.32,
1642,14.19.32.0,
1643,14.19.4,
1644,14.19.41,
1645,14.19.41.0,
1646,14.19.42,
1647,14.19.42.0,
1648,14.19.43,
1649,14.19.43.0,
1650,14.19.9,
1651,14.19.99,
1652,14.19.99.0,
1653,14.2,
1654,14.20,
1655,14.20.1,
1656,14.20.10,
1657,14.20.10.0,
1658,14.20.9,
1659,14.20.99,
1660,14.20.99.0,
1661,14.3,
1662,14.31,
1663,14.31.1,
1664,14.31.10,
1665,14.31.10.0,
1666,14.31.9,
1667,14.31.99,
1668,14.31.99.0,
1669,14.39,
1670,14.39.1,
1671,14.39.10,
1672,14.39.10.0,
1673,14.39.9,
1674,14.39.99,
1675,14.39.99.0,
1676,15,
1677,15.1,
1678,15.11,
1679,15.11.1,
1680,15.11.10,
1681,15.11.10.0,
1682,15.11.2,
1683,15.11.21,
1684,15.11.21.0,
1685,15.11.22,
1686,15.11.22.0,
1687,15.11.3,
1688,15.11.31,
1689,15.11.31.0,
1690,15.11.32,
1691,15.11.32.0,
1692,15.11.33,
1693,15.11.33.0,
1694,15.11.4,
1695,15.11.41,
1696,15.11.41.0,
1697,15.11.42,
1698,15.11.42.0,
1699,15.11.43,
1700,15.11.43.0,
1701,15.11.5,
1702,15.11.51,
1703,15.11.51.0,
1704,15.11.52,
1705,15.11.52.0,
1706,15.11.9,
1707,15.11.99,
1708,15.11.99.0,
1709,15.12,
1710,15.12.1,
1711,15.12.11,
1712,15.12.11.0,
1713,15.12.12,
1714,15.12.12.0,
1715,15.12.13,
1716,15.12.13.0,
1717,15.12.19,
1718,15.12.19.0,
1719,15.12.9,
1720,15.12.99,
1721,15.12.99.0,
1722,15.2,
1723,15.20,
1724,15.20.1,
1725,15.20.11,
1726,15.20.11.0,
1727,15.20.12,
1728,15.20.12.0,
1729,15.20.13,
1730,15.20.13.0,
1731,15.20.14,
1732,15.20.14.0,
1733,15.20.2,
1734,15.20.21,
1735,15.20.21.0,
1736,15.20.29,
1737,15.20.29.0,
1738,15.20.3,
1739,15.20.31,
1740,15.20.31.0,
1741,15.20.32,
1742,15.20.32.0,
1743,15.20.4,
1744,15.20.40,
1745,15.20.40.0,
1746,15.20.9,
1747,15.20.99,
1748,15.20.99.0,
1749,16,
1750,16.1,
1751,16.10,
1752,16.10.1,
1753,16.10.11,
1754,16.10.11.0,
1755,16.10.12,
1756,16.10.12.0,
1757,16.10.13,
1758,16.10.13.0,
1759,16.10.2,
1760,16.10.21,
1761,16.10.21.0,
1762,16.10.22,
1763,16.10.22.0,
1764,16.10.23,
1765,16.10.23.0,
1766,16.10.24,
1767,16.10.24.0,
1768,16.10.25,
1769,16.10.25.0,
1770,16.10.3,
1771,16.10.31,
1772,16.10.31.0,
1773,16.10.32,
1774,16.10.32.0,
1775,16.10.39,
1776,16.10.39.0,
1777,16.10.9,
1778,16.10.91,
1779,16.10.91.0,
1780,16.10.99,
1781,16.10.99.0,
1782,16.2,
1783,16.21,
1784,16.21.1,
1785,16.21.11,
1786,16.21.11.0,
1787,16.21.12,
1788,16.21.12.0,
1789,16.21.13,
1790,16.21.13.0,
1791,16.21.14,
1792,16.21.14.0,
1793,16.21.15,
1794,16.21.15.0,
1795,16.21.16,
1796,16.21.16.0,
1797,16.21.17,
1798,16.21.17.0,
1799,16.21.18,
1800,16.21.18.0,
1801,16.21.2,
1802,16.21.21,
1803,16.21.21.0,
1804,16.21.22,
1805,16.21.22.0,
1806,16.21.23,
1807,16.21.23.0,
1808,16.21.24,
1809,16.21.24.0,
1810,16.21.9,
1811,16.21.91,
1812,16.21.91.0,
1813,16.21.99,
1814,16.21.99.0,
1815,16.22,
1816,16.22.1,
1817,16.22.10,
1818,16.22.10.0,
1819,16.22.9,
1820,16.22.99,
1821,16.22.99.0,
1822,16.23,
1823,16.23.1,
1824,16.23.11,
1825,16.23.11.0,
1826,16.23.12,
1827,16.23.12.0,
1828,16.23.19,
1829,16.23.19.0,
1830,16.23.2,
1831,16.23.20,
1832,16.23.20.0,
1833,16.23.9,
1834,16.23.99,
1835,16.23.99.0,
1836,16.24,
1837,16.24.1,
1838,16.24.11,
1839,16.24.11.0,
1840,16.24.12,
1841,16.24.12.0,
1842,16.24.13,
1843,16.24.13.0,
1844,16.24.9,
1845,16.24.99,
1846,16.24.99.0,
1847,16.29,
1848,16.29.1,
1849,16.29.11,
1850,16.29.11.0,
1851,16.29.12,
1852,16.29.12.0,
1853,16.29.13,
1854,16.29.13.0,
1855,16.29.14,
1856,16.29.14.0,
1857,16.29.15,
1858,16.29.15.0,
1859,16.29.2,
1860,16.29.21,
1861,16.29.21.0,
1862,16.29.22,
1863,16.29.22.0,
1864,16.29.23,
1865,16.29.23.0,
1866,16.29.24,
1867,16.29.24.0,
1868,16.29.25,
1869,16.29.25.0,
1870,16.29.9,
1871,16.29.91,
1872,16.29.91.0,
1873,16.29.99,
1874,16.29.99.0,
1875,17,
1876,17.1,
1877,17.11,
1878,17.11.1,
1879,17.11.11,
1880,17.11.11.0,
1881,17.11.12,
1882,17.11.12.0,
1883,17.11.13,
1884,17.11.13.0,
1885,17.11.14,
1886,17.11.14.0,
1887,17.11.9,
1888,17.11.99,
1889,17.11.99.0,
1890,17.12,
1891,17.12.1,
1892,17.12.11,
1893,17.12.11.0,
1894,17.12.12,
1895,17.12.12.0,
1896,17.12.13,
1897,17.12.13.0,
1898,17.12.14,
1899,17.12.14.0,
1900,17.12.2,
1901,17.12.20,
1902,17.12.20.0,
1903,17.12.3,
1904,17.12.31,
1905,17.12.31.0,
1906,17.12.32,
1907,17.12.32.0,
1908,17.12.33,
1909,17.12.33.0,
1910,17.12.34,
1911,17.12.34.0,
1912,17.12.35,
1913,17.12.35.0,
1914,17.12.4,
1915,17.12.41,
1916,17.12.41.0,
1917,17.12.42,
1918,17.12.42.0,
1919,17.12.43,
1920,17.12.43.0,
1921,17.12.44,
1922,17.12.44.0,
1923,17.12.5,
1924,17.12.51,
1925,17.12.51.0,
1926,17.12.59,
1927,17.12.59.0,
1928,17.12.6,
1929,17.12.60,
1930,17.12.60.0,
1931,17.12.7,
1932,17.12.71,
1933,17.12.71.0,
1934,17.12.72,
1935,17.12.72.0,
1936,17.12.73,
1937,17.12.73.0,
1938,17.12.74,
1939,17.12.74.0,
1940,17.12.75,
1941,17.12.75.0,
1942,17.12.76,
1943,17.12.76.0,
1944,17.12.77,
1945,17.12.77.0,
1946,17.12.78,
1947,17.12.78.0,
1948,17.12.79,
1949,17.12.79.0,
1950,17.12.9,
1951,17.12.99,
1952,17.12.99.0,
1953,17.2,
1954,17.21,
1955,17.21.1,
1956,17.21.11,
1957,17.21.11.0,
1958,17.21.12,
1959,17.21.12.0,
1960,17.21.13,
1961,17.21.13.0,
1962,17.21.14,
1963,17.21.14.0,
1964,17.21.15,
1965,17.21.15.0,
1966,17.21.9,
1967,17.21.99,
1968,17.21.99.0,
1969,17.22,
1970,17.22.1,
1971,17.22.11,
1972,17.22.11.0,
1973,17.22.12,
1974,17.22.12.0,
1975,17.22.13,
1976,17.22.13.0,
1977,17.22.9,
1978,17.22.99,
1979,17.22.99.0,
1980,17.23,
1981,17.23.1,
1982,17.23.11,
1983,17.23.11.0,
1984,17.23.12,
1985,17.23.12.0,
1986,17.23.13,
1987,17.23.13.0,
1988,17.23.14,
1989,17.23.14.0,
1990,17.23.9,
1991,17.23.99,
1992,17.23.99.0,
1993,17.24,
1994,17.24.1,
1995,17.24.11,
1996,17.24.11.0,
1997,17.24.12,
1998,17.24.12.0,
1999,17.24.9,
2000,17.24.99,
2001,17.24.99.0,
2002,17.29,
2003,17.29.1,
2004,17.29.11,
2005,17.29.11.0,
2006,17.29.12,
2007,17.29.12.0,
2008,17.29.19,
2009,17.29.19.0,
2010,17.29.9,
2011,17.29.99,
2012,17.29.99.0,
2013,18,
2014,18.1,
2015,18.11,
2016,18.11.1,
2017,18.11.10,
2018,18.11.10.0,
2019,18.12,
2020,18.12.1,
2021,18.12.11,
2022,18.12.11.0,
2023,18.12.12,
2024,18.12.12.0,
2025,18.12.13,
2026,18.12.13.0,
2027,18.12.14,
2028,18.12.14.0,
2029,18.12.15,
2030,18.12.15.0,
2031,18.12.16,
2032,18.12.16.0,
2033,18.12.19,
2034,18.12.19.0,
2035,18.13,
2036,18.13.1,
2037,18.13.10,
2038,18.13.10.0,
2039,18.13.2,
2040,18.13.20,
2041,18.13.20.0,
2042,18.13.3,
2043,18.13.30,
2044,18.13.30.0,
2045,18.14,
2046,18.14.1,
2047,18.14.10,
2048,18.14.10.0,
2049,18.2,
2050,18.20,
2051,18.20.1,
2052,18.20.10,
2053,18.20.10.0,
2054,18.20.2,
2055,18.20.20,
2056,18.20.20.0,
2057,18.20.3,
2058,18.20.30,
2059,18.20.30.0,
2060,19,
2061,19.1,
2062,19.10,
2063,19.10.1,
2064,19.10.10,
2065,19.10.10.0,
2066,19.10.2,
2067,19.10.20,
2068,19.10.20.0,
2069,19.10.3,
2070,19.10.30,
2071,19.10.30.0,
2072,19.10.9,
2073,19.10.99,
2074,19.10.99.0,
2075,19.2,
2076,19.20,
2077,19.20.1,
2078,19.20.11,
2079,19.20.11.0,
2080,19.20.12,
2081,19.20.12.0,
2082,19.20.13,
2083,19.20.13.0,
2084,19.20.2,
2085,19.20.21,
2086,19.20.21.0,
2087,19.20.22,
2088,19.20.22.0,
2089,19.20.23,
2090,19.20.23.0,
2091,19.20.24,
2092,19.20.24.0,
2093,19.20.25,
2094,19.20.25.0,
2095,19.20.26,
2096,19.20.26.0,
2097,19.20.27,
2098,19.20.27.0,
2099,19.20.28,
2100,19.20.28.0,
2101,19.20.29,
2102,19.20.29.0,
2103,19.20.3,
2104,19.20.31,
2105,19.20.31.0,
2106,19.20.32,
2107,19.20.32.0,
2108,19.20.39,
2109,19.20.39.0,
2110,19.20.4,
2111,19.20.41,
2112,19.20.41.0,
2113,19.20.42,
2114,19.20.42.0,
2115,19.20.9,
2116,19.20.99,
2117,19.20.99.0,
2118,20,
2119,20.1,
2120,20.11,
2121,20.11.1,
2122,20.11.11,
2123,20.11.11.0,
2124,20.11.12,
2125,20.11.12.0,
2126,20.11.13,
2127,20.11.13.0,
2128,20.11.9,
2129,20.11.99,
2130,20.11.99.0,
2131,20.12,
2132,20.12.1,
2133,20.12.11,
2134,20.12.11.0,
2135,20.12.12,
2136,20.12.12.0,
2137,20.12.19,
2138,20.12.19.0,
2139,20.12.2,
2140,20.12.21,
2141,20.12.21.0,
2142,20.12.22,
2143,20.12.22.0,
2144,20.12.23,
2145,20.12.23.0,
2146,20.12.24,
2147,20.12.24.0,
2148,20.12.9,
2149,20.12.99,
2150,20.12.99.0,
2151,20.13,
2152,20.13.1,
2153,20.13.11,
2154,20.13.11.0,
2155,20.13.12,
2156,20.13.12.0,
2157,20.13.13,
2158,20.13.13.0,
2159,20.13.14,
2160,20.13.14.0,
2161,20.13.2,
2162,20.13.21,
2163,20.13.21.0,
2164,20.13.22,
2165,20.13.22.0,
2166,20.13.23,
2167,20.13.23.0,
2168,20.13.24,
2169,20.13.24.0,
2170,20.13.25,
2171,20.13.25.0,
2172,20.13.3,
2173,20.13.31,
2174,20.13.31.0,
2175,20.13.32,
2176,20.13.32.0,
2177,20.13.4,
2178,20.13.41,
2179,20.13.41.0,
2180,20.13.42,
2181,20.13.42.0,
2182,20.13.43,
2183,20.13.43.0,
2184,20.13.5,
2185,20.13.51,
2186,20.13.51.0,
2187,20.13.52,
2188,20.13.52.0,
2189,20.13.6,
2190,20.13.61,
2191,20.13.61.0,
2192,20.13.62,
2193,20.13.62.0,
2194,20.13.63,
2195,20.13.63.0,
2196,20.13.64,
2197,20.13.64.0,
2198,20.13.65,
2199,20.13.65.0,
2200,20.13.66,
2201,20.13.66.0,
2202,20.13.67,
2203,20.13.67.0,
2204,20.13.68,
2205,20.13.68.0,
2206,20.13.9,
2207,20.13.99,
2208,20.13.99.0,
2209,20.14,
2210,20.14.1,
2211,20.14.11,
2212,20.14.11.0,
2213,20.14.12,
2214,20.14.12.0,
2215,20.14.13,
2216,20.14.13.0,
2217,20.14.14,
2218,20.14.14.0,
2219,20.14.19,
2220,20.14.19.0,
2221,20.14.2,
2222,20.14.21,
2223,20.14.21.0,
2224,20.14.22,
2225,20.14.22.1,
2226,20.14.22.9,
2227,20.14.23,
2228,20.14.23.0,
2229,20.14.24,
2230,20.14.24.0,
2231,20.14.3,
2232,20.14.31,
2233,20.14.31.0,
2234,20.14.32,
2235,20.14.32.0,
2236,20.14.33,
2237,20.14.33.0,
2238,20.14.34,
2239,20.14.34.0,
2240,20.14.4,
2241,20.14.41,
2242,20.14.41.0,
2243,20.14.42,
2244,20.14.42.0,
2245,20.14.43,
2246,20.14.43.0,
2247,20.14.44,
2248,20.14.44.0,
2249,20.14.5,
2250,20.14.51,
2251,20.14.51.0,
2252,20.14.52,
2253,20.14.52.0,
2254,20.14.53,
2255,20.14.53.0,
2256,20.14.6,
2257,20.14.61,
2258,20.14.61.0,
2259,20.14.62,
2260,20.14.62.0,
2261,20.14.63,
2262,20.14.63.1,
2263,20.14.63.2,
2264,20.14.64,
2265,20.14.64.0,
2266,20.14.7,
2267,20.14.71,
2268,20.14.71.0,
2269,20.14.72,
2270,20.14.72.0,
2271,20.14.73,
2272,20.14.73.0,
2273,20.14.74,
2274,20.14.74.0,
2275,20.14.75,
2276,20.14.75.1,
2277,20.14.75.9,
2278,20.14.8,
2279,20.14.80,
2280,20.14.80.0,
2281,20.14.9,
2282,20.14.99,
2283,20.14.99.0,
2284,20.15,
2285,20.15.1,
2286,20.15.10,
2287,20.15.10.0,
2288,20.15.2,
2289,20.15.20,
2290,20.15.20.0,
2291,20.15.3,
2292,20.15.31,
2293,20.15.31.0,
2294,20.15.32,
2295,20.15.32.0,
2296,20.15.33,
2297,20.15.33.0,
2298,20.15.34,
2299,20.15.34.0,
2300,20.15.35,
2301,20.15.35.0,
2302,20.15.36,
2303,20.15.36.0,
2304,20.15.39,
2305,20.15.39.0,
2306,20.15.4,
2307,20.15.41,
2308,20.15.41.0,
2309,20.15.49,
2310,20.15.49.0,
2311,20.15.5,
2312,20.15.51,
2313,20.15.51.0,
2314,20.15.52,
2315,20.15.52.0,
2316,20.15.59,
2317,20.15.59.0,
2318,20.15.6,
2319,20.15.60,
2320,20.15.60.0,
2321,20.15.7,
2322,20.15.71,
2323,20.15.71.0,
2324,20.15.72,
2325,20.15.72.0,
2326,20.15.73,
2327,20.15.73.0,
2328,20.15.74,
2329,20.15.74.0,
2330,20.15.75,
2331,20.15.75.0,
2332,20.15.76,
2333,20.15.76.0,
2334,20.15.79,
2335,20.15.79.0,
2336,20.15.8,
2337,20.15.80,
2338,20.15.80.0,
2339,20.15.9,
2340,20.15.99,
2341,20.15.99.0,
2342,20.16,
2343,20.16.1,
2344,20.16.10,
2345,20.16.10.0,
2346,20.16.2,
2347,20.16.20,
2348,20.16.20.0,
2349,20.16.3,
2350,20.16.30,
2351,20.16.30.0,
2352,20.16.4,
2353,20.16.40,
2354,20.16.40.0,
2355,20.16.5,
2356,20.16.51,
2357,20.16.51.0,
2358,20.16.52,
2359,20.16.52.0,
2360,20.16.53,
2361,20.16.53.0,
2362,20.16.54,
2363,20.16.54.0,
2364,20.16.55,
2365,20.16.55.0,
2366,20.16.56,
2367,20.16.56.0,
2368,20.16.57,
2369,20.16.57.0,
2370,20.16.59,
2371,20.16.59.0,
2372,20.16.9,
2373,20.16.99,
2374,20.16.99.0,
2375,20.17,
2376,20.17.1,
2377,20.17.10,
2378,20.17.10.0,
2379,20.17.9,
2380,20.17.99,
2381,20.17.99.0,
2382,20.2,
2383,20.20,
2384,20.20.1,
2385,20.20.11,
2386,20.20.11.0,
2387,20.20.12,
2388,20.20.12.0,
2389,20.20.13,
2390,20.20.13.0,
2391,20.20.14,
2392,20.20.14.0,
2393,20.20.15,
2394,20.20.15.0,
2395,20.20.16,
2396,20.20.16.0,
2397,20.20.19,
2398,20.20.19.0,
2399,20.20.9,
2400,20.20.99,
2401,20.20.99.0,
2402,20.3,
2403,20.30,
2404,20.30.1,
2405,20.30.11,
2406,20.30.11.0,
2407,20.30.12,
2408,20.30.12.0,
2409,20.30.2,
2410,20.30.21,
2411,20.30.21.0,
2412,20.30.22,
2413,20.30.22.0,
2414,20.30.23,
2415,20.30.23.0,
2416,20.30.24,
2417,20.30.24.0,
2418,20.30.9,
2419,20.30.99,
2420,20.30.99.0,
2421,20.4,
2422,20.41,
2423,20.41.1,
2424,20.41.10,
2425,20.41.10.0,
2426,20.41.2,
2427,20.41.20,
2428,20.41.20.0,
2429,20.41.3,
2430,20.41.31,
2431,20.41.31.0,
2432,20.41.32,
2433,20.41.32.0,
2434,20.41.4,
2435,20.41.41,
2436,20.41.41.0,
2437,20.41.42,
2438,20.41.42.0,
2439,20.41.43,
2440,20.41.43.0,
2441,20.41.44,
2442,20.41.44.0,
2443,20.41.9,
2444,20.41.99,
2445,20.41.99.0,
2446,20.42,
2447,20.42.1,
2448,20.42.11,
2449,20.42.11.0,
2450,20.42.12,
2451,20.42.12.0,
2452,20.42.13,
2453,20.42.13.0,
2454,20.42.14,
2455,20.42.14.0,
2456,20.42.15,
2457,20.42.15.0,
2458,20.42.16,
2459,20.42.16.0,
2460,20.42.17,
2461,20.42.17.0,
2462,20.42.18,
2463,20.42.18.0,
2464,20.42.19,
2465,20.42.19.0,
2466,20.42.9,
2467,20.42.99,
2468,20.42.99.0,
2469,20.5,
2470,20.51,
2471,20.51.1,
2472,20.51.11,
2473,20.51.11.0,
2474,20.51.12,
2475,20.51.12.0,
2476,20.51.13,
2477,20.51.13.0,
2478,20.51.14,
2479,20.51.14.0,
2480,20.51.2,
2481,20.51.20,
2482,20.51.20.0,
2483,20.51.9,
2484,20.51.99,
2485,20.51.99.0,
2486,20.52,
2487,20.52.1,
2488,20.52.10,
2489,20.52.10.0,
2490,20.52.9,
2491,20.52.99,
2492,20.52.99.0,
2493,20.53,
2494,20.53.1,
2495,20.53.10,
2496,20.53.10.0,
2497,20.53.9,
2498,20.53.99,
2499,20.53.99.0,
2500,20.59,
2501,20.59.1,
2502,20.59.11,
2503,20.59.11.0,
2504,20.59.12,
2505,20.59.12.0,
2506,20.59.2,
2507,20.59.20,
2508,20.59.20.0,
2509,20.59.3,
2510,20.59.30,
2511,20.59.30.0,
2512,20.59.4,
2513,20.59.41,
2514,20.59.41.0,
2515,20.59.42,
2516,20.59.42.0,
2517,20.59.43,
2518,20.59.43.0,
2519,20.59.5,
2520,20.59.51,
2521,20.59.51.0,
2522,20.59.52,
2523,20.59.52.0,
2524,20.59.53,
2525,20.59.53.0,
2526,20.59.54,
2527,20.59.54.0,
2528,20.59.55,
2529,20.59.55.0,
2530,20.59.56,
2531,20.59.56.0,
2532,20.59.57,
2533,20.59.57.0,
2534,20.59.58,
2535,20.59.58.0,
2536,20.59.59,
2537,20.59.59.1,
2538,20.59.59.9,
2539,20.59.6,
2540,20.59.60,
2541,20.59.60.0,
2542,20.59.9,
2543,20.59.99,
2544,20.59.99.0,
2545,20.6,
2546,20.60,
2547,20.60.1,
2548,20.60.11,
2549,20.60.11.0,
2550,20.60.12,
2551,20.60.12.0,
2552,20.60.13,
2553,20.60.13.0,
2554,20.60.14,
2555,20.60.14.0,
2556,20.60.2,
2557,20.60.21,
2558,20.60.21.0,
2559,20.60.22,
2560,20.60.22.0,
2561,20.60.23,
2562,20.60.23.0,
2563,20.60.24,
2564,20.60.24.0,
2565,20.60.9,
2566,20.60.99,
2567,20.60.99.0,
2568,21,
2569,21.1,
2570,21.10,
2571,21.10.1,
2572,21.10.10,
2573,21.10.10.0,
2574,21.10.2,
2575,21.10.20,
2576,21.10.20.0,
2577,21.10.3,
2578,21.10.31,
2579,21.10.31.0,
2580,21.10.32,
2581,21.10.32.0,
2582,21.10.4,
2583,21.10.40,
2584,21.10.40.0,
2585,21.10.5,
2586,21.10.51,
2587,21.10.51.0,
2588,21.10.52,
2589,21.10.52.0,
2590,21.10.53,
2591,21.10.53.0,
2592,21.10.54,
2593,21.10.54.0,
2594,21.10.6,
2595,21.10.60,
2596,21.10.60.0,
2597,21.10.9,
2598,21.10.99,
2599,21.10.99.0,
2600,21.2,
2601,21.20,
2602,21.20.1,
2603,21.20.11,
2604,21.20.11.0,
2605,21.20.12,
2606,21.20.12.0,
2607,21.20.13,
2608,21.20.13.0,
2609,21.20.2,
2610,21.20.21,
2611,21.20.21.0,
2612,21.20.22,
2613,21.20.22.0,
2614,21.20.23,
2615,21.20.23.0,
2616,21.20.24,
2617,21.20.24.0,
2618,21.20.9,
2619,21.20.99,
2620,21.20.99.0,
2621,22,
2622,22.1,
2623,22.11,
2624,22.11.1,
2625,22.11.11,
2626,22.11.11.0,
2627,22.11.12,
2628,22.11.12.0,
2629,22.11.13,
2630,22.11.13.0,
2631,22.11.14,
2632,22.11.14.0,
2633,22.11.15,
2634,22.11.15.0,
2635,22.11.16,
2636,22.11.16.0,
2637,22.11.2,
2638,22.11.20,
2639,22.11.20.0,
2640,22.11.9,
2641,22.11.99,
2642,22.11.99.0,
2643,22.19,
2644,22.19.1,
2645,22.19.10,
2646,22.19.10.0,
2647,22.19.2,
2648,22.19.20,
2649,22.19.20.0,
2650,22.19.3,
2651,22.19.30,
2652,22.19.30.0,
2653,22.19.4,
2654,22.19.40,
2655,22.19.40.0,
2656,22.19.5,
2657,22.19.50,
2658,22.19.50.0,
2659,22.19.6,
2660,22.19.60,
2661,22.19.60.0,
2662,22.19.7,
2663,22.19.71,
2664,22.19.71.0,
2665,22.19.72,
2666,22.19.72.0,
2667,22.19.73,
2668,22.19.73.0,
2669,22.19.9,
2670,22.19.99,
2671,22.19.99.0,
2672,22.2,
2673,22.21,
2674,22.21.1,
2675,22.21.10,
2676,22.21.10.0,
2677,22.21.2,
2678,22.21.21,
2679,22.21.21.0,
2680,22.21.29,
2681,22.21.29.0,
2682,22.21.3,
2683,22.21.30,
2684,22.21.30.0,
2685,22.21.4,
2686,22.21.41,
2687,22.21.41.0,
2688,22.21.42,
2689,22.21.42.0,
2690,22.21.9,
2691,22.21.99,
2692,22.21.99.0,
2693,22.22,
2694,22.22.1,
2695,22.22.11,
2696,22.22.11.0,
2697,22.22.12,
2698,22.22.12.0,
2699,22.22.13,
2700,22.22.13.0,
2701,22.22.14,
2702,22.22.14.0,
2703,22.22.19,
2704,22.22.19.0,
2705,22.22.9,
2706,22.22.99,
2707,22.22.99.0,
2708,22.23,
2709,22.23.1,
2710,22.23.11,
2711,22.23.11.0,
2712,22.23.12,
2713,22.23.12.0,
2714,22.23.13,
2715,22.23.13.0,
2716,22.23.14,
2717,22.23.14.0,
2718,22.23.15,
2719,22.23.15.0,
2720,22.23.19,
2721,22.23.19.0,
2722,22.23.2,
2723,22.23.20,
2724,22.23.20.0,
2725,22.23.9,
2726,22.23.99,
2727,22.23.99.0,
2728,22.29,
2729,22.29.1,
2730,22.29.10,
2731,22.29.10.0,
2732,22.29.2,
