ID_kod,kod_pkwiu,Nazwa,numer_poziomu
8167,84,"USŁUGI ADMINISTRACJI PUBLICZNEJ I OBRONY NARODOWEJ; USŁUGI W ZAKRESIE OBOWIĄZKOWYCH ZABEZPIECZEŃ SPOŁECZNYCH",2
8168,84.1,"USŁUGI ADMINISTRACJI PUBLICZNEJ ORAZ POLITYKI GOSPODARCZEJ I SPOŁECZNEJ",3
8169,84.11,"USŁUGI KIEROWANIA PODSTAWOWYMI RODZAJAMI DZIAŁALNOŚCI PUBLICZNEJ",4
8170,84.11.1,"USŁUGI KIEROWANIA PODSTAWOWYMI RODZAJAMI DZIAŁALNOŚCI PUBLICZNEJ",5
8171,84.11.11,"Usługi ustawodawcze i wykonawcze",6
8172,84.11.11.0,"Usługi ustawodawcze i wykonawcze",7
8173,84.11.12,"Usługi finansowe i podatkowe",6
8174,84.11.12.0,"Usługi finansowe i podatkowe",7
8175,84.11.13,"Usługi planowania społeczno-gospodarczego oraz usługi statystyczne",6
8176,84.11.13.0,"Usługi planowania społeczno-gospodarczego oraz usługi statystyczne",7
8177,84.11.14,"Usługi rządu na rzecz badań podstawowych",6
8178,84.11.14.0,"Usługi rządu na rzecz badań podstawowych",7
8179,84.11.19,"Pozostałe usługi kierowania podstawowymi rodzajami działalności publicznej",6
8180,84.11.19.0,"Pozostałe usługi kierowania podstawowymi rodzajami działalności publicznej",7
8181,84.11.2,"USŁUGI POMOCNICZE ŚWIADCZONE NA RZECZ RZĄDU",5
8182,84.11.21,"Usługi pomocnicze w zakresie polityki personalnej świadczone na rzecz rządu",6
8183,84.11.21.0,"Usługi pomocnicze w zakresie polityki personalnej świadczone na rzecz rządu",7
8184,84.11.29,"Pozostałe usługi pomocnicze świadczone na rzecz rządu",6
8185,84.11.29.0,"Pozostałe usługi pomocnicze świadczone na rzecz rządu",7
8186,84.12,"USŁUGI KIEROWANIA W ZAKRESIE DZIAŁALNOŚCI ZWIĄZANEJ Z OCHRONĄ ZDROWIA, EDUKACJĄ, KULTURĄ I POZOSTAŁYMI USŁUGAMI SPOŁECZNYMI, Z WYŁĄCZENIEM ZABEZPIECZEŃ SPOŁECZNYCH",4
8187,84.12.1,"USŁUGI KIEROWANIA W ZAKRESIE DZIAŁALNOŚCI ZWIĄZANEJ Z OCHRONĄ ZDROWIA, EDUKACJĄ, KULTURĄ I POZOSTAŁYMI USŁUGAMI SPOŁECZNYMI, Z WYŁĄCZENIEM ZABEZPIECZEŃ SPOŁECZNYCH",5
8188,84.12.11,"Usługi administracji publicznej w zakresie edukacji",6
8189,84.12.11.0,"Usługi administracji publicznej w zakresie edukacji",7
8190,84.12.12,"Usługi administracji publicznej w zakresie ochrony zdrowia",6
8191,84.12.12.0,"Usługi administracji publicznej w zakresie ochrony zdrowia",7
8192,84.12.13,"Usługi administracji publicznej w zakresie gospodarki mieszkaniowej",6
8193,84.12.13.0,"Usługi administracji publicznej w zakresie gospodarki mieszkaniowej",7
8194,84.12.14,"Usługi administracji publicznej w zakresie rekreacji, kultury i religii",6
8195,84.12.14.0,"Usługi administracji publicznej w zakresie rekreacji, kultury i religii",7
8196,84.13,"USŁUGI ADMINISTRACJI PUBLICZNEJ WSPOMAGAJĄCE EFEKTYWNOŚĆ GOSPODAROWANIA",4
8197,84.13.1,"USŁUGI ADMINISTRACJI PUBLICZNEJ WSPOMAGAJĄCE EFEKTYWNOŚĆ GOSPODAROWANIA",5
8198,84.13.11,"Usługi administracji publicznej w zakresie rolnictwa, leśnictwa, rybołówstwa i myślistwa",6
8199,84.13.11.0,"Usługi administracji publicznej w zakresie rolnictwa, leśnictwa, rybołówstwa i myślistwa",7
8200,84.13.12,"Usługi administracji publicznej w zakresie gospodarki paliwowej i energetycznej",6
8201,84.13.12.0,"Usługi administracji publicznej w zakresie gospodarki paliwowej i energetycznej",7
8202,84.13.13,"Usługi administracji publicznej w zakresie zasobów mineralnych i górnictwa, produkcji i budownictwa",6
8203,84.13.13.0,"Usługi administracji publicznej w zakresie zasobów mineralnych i górnictwa, produkcji i budownictwa",7
8204,84.13.14,"Usługi administracji publicznej w zakresie transportu i łączności",6
8205,84.13.14.0,"Usługi administracji publicznej w zakresie transportu i łączności",7
8206,84.13.15,"Usługi administracji publicznej w zakresie dystrybucji i zaopatrzenia, hotelarstwa i gastronomii",6
8207,84.13.15.0,"Usługi administracji publicznej w zakresie dystrybucji i zaopatrzenia, hotelarstwa i gastronomii",7
8208,84.13.16,"Usługi administracji publicznej w zakresie turystyki",6
8209,84.13.16.0,"Usługi administracji publicznej w zakresie turystyki",7
8210,84.13.17,"Usługi administracji publicznej w zakresie wielokierunkowych programów rozwoju",6
8211,84.13.17.0,"Usługi administracji publicznej w zakresie wielokierunkowych programów rozwoju",7
8212,84.13.18,"Usługi administracji publicznej o charakterze ogólnym w zakresie gospodarki, handlu i polityki zatrudnienia",6
8213,84.13.18.1,"Usługi administracji publicznej w zakresie prowadzenia państwowego zasobu geodezyjnego i kartograficznego",7
8214,84.13.18.9,"Pozostałe usługi administracji publicznej o charakterze ogólnym w zakresie gospodarki, handlu i polityki zatrudnienia",7
8215,84.2,"USŁUGI NA RZECZ CAŁEGO SPOŁECZEŃSTWA",3
8216,84.21,"USŁUGI W DZIEDZINIE SPRAW ZAGRANICZNYCH",4
8217,84.21.1,"USŁUGI W DZIEDZINIE SPRAW ZAGRANICZNYCH",5
8218,84.21.11,"Usługi związane ze sprawami zagranicznymi oraz usługi misji dyplomatycznych i konsularnych znajdujących się za granicą",6
8219,84.21.11.0,"Usługi związane ze sprawami zagranicznymi oraz usługi misji dyplomatycznych i konsularnych znajdujących się za granicą",7
8220,84.21.12,"Usługi związane z zagraniczną pomocą gospodarczą",6
8221,84.21.12.0,"Usługi związane z zagraniczną pomocą gospodarczą",7
8222,84.21.13,"Usługi związane z zagraniczną pomocą wojskową",6
8223,84.21.13.0,"Usługi związane z zagraniczną pomocą wojskową",7
8224,84.22,"USŁUGI W DZIEDZINIE OBRONY NARODOWEJ",4
8225,84.22.1,"USŁUGI W DZIEDZINIE OBRONY NARODOWEJ",5
8226,84.22.11,"Usługi w dziedzinie obrony wojskowej",6
8227,84.22.11.0,"Usługi w dziedzinie obrony wojskowej",7
8228,84.22.12,"Usługi w dziedzinie obrony cywilnej",6
8229,84.22.12.0,"Usługi w dziedzinie obrony cywilnej",7
8230,84.23,"USŁUGI W DZIEDZINIE WYMIARU SPRAWIEDLIWOŚCI I SĄDOWNICTWA",4
8231,84.23.1,"USŁUGI W DZIEDZINIE WYMIARU SPRAWIEDLIWOŚCI I SĄDOWNICTWA",5
8232,84.23.11,"Usługi sądów i prokuratury",6
8233,84.23.11.0,"Usługi sądów i prokuratury",7
8234,84.23.12,"Usługi związane z ograniczaniem wolności lub resocjalizacją przestępców",6
8235,84.23.12.0,"Usługi związane z ograniczaniem wolności lub resocjalizacją przestępców",7
8236,84.24,"USŁUGI ZWIĄZANE ZE SPRAWAMI PORZĄDKU I BEZPIECZEŃSTWA PUBLICZNEGO",4
8237,84.24.1,"USŁUGI ZWIĄZANE ZE SPRAWAMI PORZĄDKU I BEZPIECZEŃSTWA PUBLICZNEGO",5
8238,84.24.11,"Usługi policyjne",6
8239,84.24.11.0,"Usługi policyjne",7
8240,84.24.19,"Pozostałe usługi związane ze sprawami porządku i bezpieczeństwa publicznego",6
8241,84.24.19.0,"Pozostałe usługi związane ze sprawami porządku i bezpieczeństwa publicznego",7
8242,84.25,"USŁUGI OCHRONY PRZECIWPOŻAROWEJ",4
8243,84.25.1,"USŁUGI OCHRONY PRZECIWPOŻAROWEJ",5
8244,84.25.11,"Usługi związane ze zwalczaniem pożarów i zapobieganiem pożarom",6
8245,84.25.11.0,"Usługi związane ze zwalczaniem pożarów i zapobieganiem pożarom",7
8246,84.25.19,"Pozostałe usługi ochrony przeciwpożarowej",6
8247,84.25.19.0,"Pozostałe usługi ochrony przeciwpożarowej",7
8248,84.3,"USŁUGI W ZAKRESIE OBOWIĄZKOWYCH ZABEZPIECZEŃ SPOŁECZNYCH",3
8249,84.30,"USŁUGI W ZAKRESIE OBOWIĄZKOWYCH ZABEZPIECZEŃ SPOŁECZNYCH",4
8250,84.30.1,"USŁUGI W ZAKRESIE OBOWIĄZKOWYCH ZABEZPIECZEŃ SPOŁECZNYCH",5
8251,84.30.11,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących zasiłków chorobowych, macierzyńskich lub za czasową niezdolność do pracy",6
8252,84.30.11.0,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących zasiłków chorobowych, macierzyńskich lub za czasową niezdolność do pracy",7
8253,84.30.12,"Usługi zabezpieczenia emerytalnego i rentowego dla pracowników i pozapracowniczych grup ludności; zasiłki pielęgnacyjne dla emerytów i rencistów",6
8254,84.30.12.0,"Usługi zabezpieczenia emerytalnego i rentowego dla pracowników i pozapracowniczych grup ludności; zasiłki pielęgnacyjne dla emerytów i rencistów",7
8255,84.30.13,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących świadczeń dla bezrobotnych",6
8256,84.30.13.0,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących świadczeń dla bezrobotnych",7
8257,84.30.14,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących zasiłków rodzinnych i zasiłków dla dzieci",6
8258,84.30.14.0,"Usługi w zakresie obowiązkowych zabezpieczeń społecznych dotyczących zasiłków rodzinnych i zasiłków dla dzieci",7
8259,P,EDUKACJA,1
8260,85,"USŁUGI W ZAKRESIE EDUKACJI",2
8261,85.1,"Usługi placówek wychowania przedszkolnego",3
8262,85.10,"Usługi placówek wychowania przedszkolnego",4
8263,85.10.1,"Usługi placówek wychowania przedszkolnego",5
8264,85.10.10,"Usługi placówek wychowania przedszkolnego",6
8265,85.10.10.0,"Usługi placówek wychowania przedszkolnego",7
8266,85.2,"USŁUGI SZKÓŁ PODSTAWOWYCH",3
8267,85.20,"USŁUGI SZKÓŁ PODSTAWOWYCH",4
8268,85.20.1,"USŁUGI SZKÓŁ PODSTAWOWYCH",5
8269,85.20.11,"Usługi szkół podstawowych on-line",6
8270,85.20.11.0,"Usługi szkół podstawowych on-line",7
8271,85.20.12,"Usługi szkół podstawowych, z wyłączeniem usług szkół podstawowych on-line",6
8272,85.20.12.0,"Usługi szkół podstawowych, z wyłączeniem usług szkół podstawowych on-line",7
8273,85.3,"USŁUGI GIMNAZJÓW, SZKÓŁ PONADGIMNAZJALNYCH I SZKÓŁ PONADPODSTAWOWYCH, Z WYŁĄCZENIEM SZKÓŁ POLICEALNYCH",3
8274,85.31,"USŁUGI GIMNAZJÓW I LICEÓW OGÓLNOKSZTAŁCĄCYCH",4
8275,85.31.1,"USŁUGI GIMNAZJÓW",5
8276,85.31.11,"Usługi gimnazjów on-line",6
8277,85.31.11.0,"Usługi gimnazjów on-line",7
8278,85.31.12,"Usługi gimnazjów, z wyłączeniem usług gimnazjów on-line",6
8279,85.31.12.0,"Usługi gimnazjów, z wyłączeniem usług gimnazjów on-line",7
8280,85.31.2,"USŁUGI LICEÓW OGÓLNOKSZTAŁCĄCYCH",5
8281,85.31.21,"Usługi liceów ogólnokształcących on-line",6
8282,85.31.21.0,"Usługi liceów ogólnokształcących on-line",7
8283,85.31.22,"Usługi liceów ogólnokształcących, z wyłączeniem usług liceów ogólnokształcących on-line",6
8284,85.31.22.0,"Usługi liceów ogólnokształcących, z wyłączeniem usług liceów ogólnokształcących on-line",7
8285,85.32,"USŁUGI SZKÓŁ PROWADZĄCYCH KSZTAŁCENIE ZAWODOWE, Z WYŁĄCZENIEM SZKÓŁ POLICEALNYCH",4
8286,85.32.1,"USŁUGI BRANŻOWYCH SZKÓŁ I i II STOPNIA",5
8287,85.32.11,"Usługi branżowych szkół I i II stopnia on-line",6
8288,85.32.11.0,"Usługi branżowych szkół I i II stopnia on-line",7
8289,85.32.12,"Usługi branżowych szkół I i II stopnia, z wyłączeniem usług branżowych szkół I i II stopnia on-line, oraz usługi szkół specjalnych przysposabiających do pracy",6
8290,85.32.12.1,"Usługi branżowych szkół I stopnia, z wyłączeniem usług branżowych szkół I stopnia on-line",7
8291,85.32.12.2,"Usługi branżowych szkół II stopnia, z wyłączeniem usług branżowych szkół II stopnia on-line",7
8292,85.32.12.3,"Usługi szkół specjalnych przysposabiających do pracy",7
8293,85.32.2,"USŁUGI TECHNIKÓW",5
8294,85.32.21,"Usługi techników on-line",6
8295,85.32.21.0,"Usługi techników on-line",7
8296,85.32.22,"Usługi techników, z wyłączeniem usług techników on-line",6
8297,85.32.22.0,"Usługi techników, z wyłączeniem usług techników on-line",7
8298,85.4,"USŁUGI SZKÓŁ POLICEALNYCH I  USŁUGI SZKÓŁ WYŻSZYCH",3
8299,85.41,"USŁUGI SZKÓŁ POLICEALNYCH, KOLEGIÓW PRACOWNIKÓW SŁUŻB SPOŁECZNYCH ORAZ PLACÓWEK DOSKONALENIA NAUCZYCIELI",4
8300,85.41.1,"USŁUGI SZKÓŁ POLICEALNYCH, KOLEGIÓW PRACOWNIKÓW SŁUŻB SPOŁECZNYCH ORAZ PLACÓWEK DOSKONALENIA NAUCZYCIELI",5
8301,85.41.11,"Usługi szkół policealnych on-line",6
8302,85.41.11.0,"Usługi szkół policealnych on-line",7
8303,85.41.12,"Usługi szkół policealnych, z wyłączeniem usług szkół policealnych on-line",6
8304,85.41.12.0,"Usługi szkół policealnych, z wyłączeniem usług szkół policealnych on-line",7
8305,85.41.13,"Usługi kolegiów pracowników służb społecznych oraz placówek doskonalenia nauczycieli on-line",6
8306,85.41.13.0,"Usługi kolegiów pracowników służb społecznych oraz placówek doskonalenia nauczycieli on-line",7
8307,85.41.14,"Usługi kolegiów pracowników służb społecznych oraz placówek doskonalenia nauczycieli, z wyłączeniem usług kolegiów pracowników służb społecznych oraz placówek doskonalenia nauczycieli on-line",6
8308,85.41.14.1,"Usługi kolegiów pracowników służb społecznych, z wyłączeniem usług kolegiów pracowników służb społecznych on-line",7
8309,85.41.14.2,"Usługi placówek doskonalenia nauczycieli, z wyłączeniem usług placówek doskonalenia nauczycieli on-line",7
8310,85.42,"USŁUGI SZKÓŁ WYŻSZYCH",4
8311,85.42.1,"USŁUGI SZKÓŁ WYŻSZYCH",5
8312,85.42.11,"Usługi szkół wyższych o profilu zawodowym (studia krótkiego cyklu) on-line",6
8313,85.42.11.0,"Usługi szkół wyższych o profilu zawodowym (studia krótkiego cyklu) on-line",7
8314,85.42.12,"Usługi szkół wyższych o profilu zawodowym (studia krótkiego cyklu), z wyłączeniem usług szkół on-line",6
8315,85.42.12.0,"Usługi szkół wyższych o profilu zawodowym (studia krótkiego cyklu), z wyłączeniem usług szkół on-line",7
8316,85.42.2,"USŁUGI SZKÓŁ WYŻSZYCH W ZAKRESIE STUDIÓW PIERWSZEGO STOPNIA ORAZ STUDIÓW PODYPLOMOWYCH",5
8317,85.42.21,"Usługi szkół wyższych w zakresie studiów pierwszego stopnia oraz studiów podyplomowych on-line",6
8318,85.42.21.0,"Usługi szkół wyższych w zakresie studiów pierwszego stopnia oraz studiów podyplomowych on-line",7
8319,85.42.22,"Usługi szkół wyższych w zakresie studiów pierwszego stopnia oraz studiów podyplomowych, z wyłączeniem usług szkół wyższych on-line",6
8320,85.42.22.0,"Usługi szkół wyższych w zakresie studiów pierwszego stopnia oraz studiów podyplomowych, z wyłączeniem usług szkół wyższych on-line",7
8321,85.42.3,"USŁUGI SZKÓŁ WYŻSZYCH W ZAKRESIE STUDIÓW DRUGIEGO STOPNIA ORAZ JEDNOLITYCH STUDIÓW MAGISTERSKICH ",5
8322,85.42.31,"Usługi szkół wyższych w zakresie studiów drugiego stopnia oraz jednolitych studiów magisterskich on-line",6
8323,85.42.31.0,"Usługi szkół wyższych w zakresie studiów drugiego stopnia oraz jednolitych studiów magisterskich on-line",7
8324,85.42.32,"Usługi szkół wyższych w zakresie studiów drugiego stopnia oraz jednolitych studiów magisterskich, z wyłączeniem usług szkół wyższych on-line",6
8325,85.42.32.0,"Usługi szkół wyższych w zakresie studiów drugiego stopnia oraz jednolitych studiów magisterskich, z wyłączeniem usług szkół wyższych on-line",7
8326,85.42.4,"USŁUGI SZKÓŁ WYŻSZYCH W ZAKRESIE STUDIÓW TRZECIEGO STOPNIA",5
8327,85.42.41,"Usługi szkół wyższych w zakresie studiów trzeciego stopnia on-line",6
8328,85.42.41.0,"Usługi szkół wyższych w zakresie studiów trzeciego stopnia on-line",7
8329,85.42.42,"Usługi szkół wyższych w zakresie studiów trzeciego stopnia, z wyłączeniem usług szkół wyższych on-line",6
8330,85.42.42.0,"Usługi szkół wyższych w zakresie studiów trzeciego stopnia, z wyłączeniem usług szkół wyższych on-line",7
8331,85.5,"USŁUGI W ZAKRESIE POZASZKOLNYCH FORM EDUKACJI",3
8332,85.51,"Usługi w zakresie pozaszkolnych form edukacji sportowej oraz zajęć sportowych i rekreacyjnych",4
8333,85.51.1,"Usługi w zakresie pozaszkolnych form edukacji sportowej oraz zajęć sportowych i rekreacyjnych",5
8334,85.51.10,"Usługi w zakresie pozaszkolnych form edukacji sportowej oraz zajęć sportowych i rekreacyjnych",6
8335,85.51.10.0,"Usługi w zakresie pozaszkolnych form edukacji sportowej oraz zajęć sportowych i rekreacyjnych",7
8336,85.52,"USŁUGI W ZAKRESIE POZASZKOLNYCH FORM EDUKACJI ARTYSTYCZNEJ",4
8337,85.52.1,"USŁUGI W ZAKRESIE POZASZKOLNYCH FORM EDUKACJI ARTYSTYCZNEJ",5
8338,85.52.11,"Usługi świadczone przez szkoły tańca i instruktorów tańca",6
8339,85.52.11.0,"Usługi świadczone przez szkoły tańca i instruktorów tańca",7
8340,85.52.12,"Usługi świadczone przez szkoły muzyczne i nauczycieli muzyki",6
8341,85.52.12.0,"Usługi świadczone przez szkoły muzyczne i nauczycieli muzyki",7
8342,85.52.13,"Usługi świadczone przez szkoły sztuk pięknych",6
8343,85.52.13.0,"Usługi świadczone przez szkoły sztuk pięknych",7
8344,85.52.19,"Usługi w zakresie pozostałych pozaszkolnych form edukacji artystycznej",6
8345,85.52.19.0,"Usługi w zakresie pozostałych pozaszkolnych form edukacji artystycznej",7
8346,85.53,"USŁUGI ŚWIADCZONE PRZEZ SZKOŁY NAUKI JAZDY, NAUKI PILOTAŻU LUB ŻEGLARSTWA",4
8347,85.53.1,"USŁUGI ŚWIADCZONE PRZEZ SZKOŁY NAUKI JAZDY, NAUKI PILOTAŻU LUB ŻEGLARSTWA",5
8348,85.53.11,"Usługi świadczone przez szkoły nauki jazdy",6
8349,85.53.11.0,"Usługi świadczone przez szkoły nauki jazdy",7
8350,85.53.12,"Usługi świadczone przez szkoły nauki pilotażu lub żeglarstwa",6
8351,85.53.12.0,"Usługi świadczone przez szkoły nauki pilotażu lub żeglarstwa",7
8352,85.59,"USŁUGI W ZAKRESIE POZOSTAŁYCH POZASZKOLNYCH FORM EDUKACJI, GDZIE INDZIEJ NIESKLASYFIKOWANE",4
8353,85.59.1,"USŁUGI W ZAKRESIE POZOSTAŁYCH POZASZKOLNYCH FORM EDUKACJI, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
8354,85.59.11,"Usługi nauczania języków obcych",6
8355,85.59.11.0,"Usługi nauczania języków obcych",7
8356,85.59.12,"Kursy komputerowe",6
8357,85.59.12.0,"Kursy komputerowe",7
8358,85.59.13,"Usługi w zakresie doskonalenia zawodowego, gdzie indziej niesklasyfikowane",6
8359,85.59.13.1,"Usługi w zakresie doskonalenia zawodowego nauczycieli",7
8360,85.59.13.2,"Pozostałe usługi w zakresie doskonalenia zawodowego, gdzie indziej niesklasyfikowane",7
8361,85.59.14,"Korepetycje udzielane w domu",6
8362,85.59.14.0,"Korepetycje udzielane w domu",7
8363,85.59.19,"Usługi w zakresie pozaszkolnych form edukacji, gdzie indziej niesklasyfikowane",6
8364,85.59.19.0,"Usługi w zakresie pozaszkolnych form edukacji, gdzie indziej niesklasyfikowane",7
8365,85.6,"Usługi wspomagające edukację",3
8366,85.60,"Usługi wspomagające edukację",4
8367,85.60.1,"Usługi wspomagające edukację",5
8368,85.60.10,"Usługi wspomagające edukację",6
8369,85.60.10.0,"Usługi wspomagające edukację",7
8370,Q,"USŁUGI W ZAKRESIE OPIEKI ZDROWOTNEJ I POMOCY SPOŁECZNEJ",1
8371,86,"USŁUGI W ZAKRESIE OPIEKI ZDROWOTNEJ",2
8372,86.1,"USŁUGI ŚWIADCZONE PRZEZ SZPITALE",3
8373,86.10,"USŁUGI ŚWIADCZONE PRZEZ SZPITALE",4
8374,86.10.1,"USŁUGI ŚWIADCZONE PRZEZ SZPITALE",5
8375,86.10.11,"Usługi szpitalne chirurgiczne",6
8376,86.10.11.0,"Usługi szpitalne chirurgiczne",7
8377,86.10.12,"Usługi szpitalne ginekologiczne i położnicze",6
8378,86.10.12.0,"Usługi szpitalne ginekologiczne i położnicze",7
8379,86.10.13,"Usługi szpitalne rehabilitacyjne",6
8380,86.10.13.0,"Usługi szpitalne rehabilitacyjne",7
8381,86.10.14,"Usługi szpitalne psychiatryczne",6
8382,86.10.14.0,"Usługi szpitalne psychiatryczne",7
8383,86.10.15,"Pozostałe usługi szpitalne świadczone przez lekarzy",6
8384,86.10.15.0,"Pozostałe usługi szpitalne świadczone przez lekarzy",7
8385,86.10.19,"Pozostałe usługi świadczone przez szpitale",6
8386,86.10.19.0,"Pozostałe usługi świadczone przez szpitale",7
8387,86.2,"USŁUGI W ZAKRESIE PRAKTYKI LEKARSKIEJ",3
8388,86.21,"Usługi w zakresie ogólnej praktyki lekarskiej",4
8389,86.21.1,"Usługi w zakresie ogólnej praktyki lekarskiej",5
8390,86.21.10,"Usługi w zakresie ogólnej praktyki lekarskiej",6
8391,86.21.10.0,"Usługi w zakresie ogólnej praktyki lekarskiej",7
8392,86.22,"USŁUGI W ZAKRESIE SPECJALISTYCZNEJ PRAKTYKI LEKARSKIEJ",4
8393,86.22.1,"USŁUGI W ZAKRESIE SPECJALISTYCZNEJ PRAKTYKI LEKARSKIEJ",5
8394,86.22.11,"Usługi w zakresie analizy i opisywania obrazów medycznych",6
8395,86.22.11.0,"Usługi w zakresie analizy i opisywania obrazów medycznych",7
8396,86.22.19,"Pozostałe usługi w zakresie specjalistycznej praktyki lekarskiej",6
8397,86.22.19.0,"Pozostałe usługi w zakresie specjalistycznej praktyki lekarskiej",7
8398,86.23,"USŁUGI W ZAKRESIE PRAKTYKI DENTYSTYCZNEJ",4
8399,86.23.1,"USŁUGI W ZAKRESIE PRAKTYKI DENTYSTYCZNEJ",5
8400,86.23.11,"Usługi w zakresie praktyki ortodontycznej",6
8401,86.23.11.0,"Usługi w zakresie praktyki ortodontycznej",7
8402,86.23.19,"Pozostałe usługi w zakresie praktyki dentystycznej",6
8403,86.23.19.0,"Pozostałe usługi w zakresie praktyki dentystycznej",7
8404,86.9,"POZOSTAŁE USŁUGI W ZAKRESIE OPIEKI ZDROWOTNEJ",3
8405,86.90,"POZOSTAŁE USŁUGI W ZAKRESIE OPIEKI ZDROWOTNEJ",4
8406,86.90.1,"POZOSTAŁE USŁUGI W ZAKRESIE OPIEKI ZDROWOTNEJ",5
8407,86.90.11,"Usługi świadczone przez położne",6
8408,86.90.11.0,"Usługi świadczone przez położne",7
8409,86.90.12,"Usługi świadczone przez pielęgniarki",6
8410,86.90.12.0,"Usługi świadczone przez pielęgniarki",7
8411,86.90.13,"Usługi świadczone przez fizjoterapeutów",6
8412,86.90.13.0,"Usługi świadczone przez fizjoterapeutów",7
8413,86.90.14,"Usługi pogotowia ratunkowego, włączając usługi zespołów ratownictwa medycznego",6
8414,86.90.14.0,"Usługi pogotowia ratunkowego, włączając usługi zespołów ratownictwa medycznego",7
8415,86.90.15,"Usługi świadczone przez medyczne laboratoria diagnostyczne",6
8416,86.90.15.0,"Usługi świadczone przez medyczne laboratoria diagnostyczne",7
8417,86.90.16,"Usługi świadczone przez banki krwi, spermy i organów przeznaczonych do transplantacji",6
8418,86.90.16.0,"Usługi świadczone przez banki krwi, spermy i organów przeznaczonych do transplantacji",7
8419,86.90.17,"Usługi diagnozowania za pomocą obrazu (np. rentgenowskiego), bez interpretacji",6
8420,86.90.17.0,"Usługi diagnozowania za pomocą obrazu (np. rentgenowskiego), bez interpretacji",7
